Reviews,category,Label,Length,Word Count
"কোয়ালিটি মানসম্মত, ডেলিভারি সার্ভিস আরো উন্নত হলে ভালো হতো। থার্মোমিটার নিয়ে প্রথম ব্যবহারে ভালোই লাগছে",medical_kits,4,105,15
"অরিজিনাল মনে হচ্ছে, ডেলিভারি সার্ভিস আরো উন্নত হলে ভালো হতো। থার্মোমিটার নিয়ে কয়েকদিন ব্যবহার করে তারপর আপডেট দিব",medical_kits,4,115,18
আমি এই ইনো খেয়েই ভালো ফিল করতাম আগে। এখন দেখি কাজই করে না। সেলার কি প্রতারণা করলো কিনা কে জানে? ,medicines,3,96,20
সাপ্লিমেন্ট কিনে খুব অনুতপ্ত। ফেক প্রোডাক্ট 😭😭 লোকাল মার্কেটে 372 টাকা কম,body_fitness,1,73,12
এবারের কনডম এর কোয়ালিটি আগের মত না। এত দামি মাল এত খারাপ কেন,adult_items,2,61,13
এই সাপ্লিমেন্ট কিনে নিজেকে বোকা মনে হচ্ছে। মার্কেটে 48% কম দাম ☹️☹️ প্যাকেজিং ভাল না সেলার একদম অসৎ,body_fitness,1,99,18
"ডেলিভারি সার্ভিস আরো উন্নত হলে ভালো হতো। থার্মোমিটার প্রোডাক্ট মোটামুটি ভালো, তবে ব্যাটারি চার্জ কম আছে",medical_kits,4,103,16
জীবনে প্রথমবার এতো খারাপ মালিশের তেল দেখলাম। খুব পাতলা মানের 😫😫 কেউ যেন এই দোকান থেকে না কেনে,medicines,1,93,18
ওষুধ নিয়ে মিক্স ফিলিংস। এভারেজ কোয়ালিটি,medicines,3,41,6
হায় হায় ☹️☹️ এই তেল! নকল মাল। রাস্তায় ঘুরিয়ে ঘুরিয়ে ডেলিভারি দিলো একদম ঠকবাজ সেলার,body_fitness,1,87,15
অনলাইনে প্রথমবার ব্লাড প্রেশার মেশিন কিনলাম। উন্নতমানের প্রতীয়মান হচ্ছে। কাফ সাইজ ঠিক নাই,medical_kits,4,90,13
অনলাইনে প্রথমবার অক্সিমিটার কিনলাম। প্রোডাক্ট মোটামুটি ভালো। কিছু মাইনর ইস্যু আছে,medical_kits,4,81,11
"কিছু সময় পর পর গ্যাস্ট্রিক এর ব্যথা হতো। প্রেসক্রিপশন দেখে ওষুধগুলো অর্ডার করি। টাকা তো কম দিলাম না, প্রায় ৬ দিন হতে চললো কোনো ডেলিভারি ম্যান আসলো না। কতবড় বাইনচোদ হারামজাদা হলে এমন করতে পারে। আমি অভিশাপ দিচ্ছি খানকির ছেলেরা তোরা কখনোই ব্যবসায় সফল হতে পারবি না 😫😫। ",medicines,1,265,48
কয়েকদিন আগে এসেছিল ফেস পাউডার। ব্যবহার শুরু করেছি কয়েকদিন হলো। স্মেল একটু কেমন জানি ভালো লাগত না। প্রোডাক্ট টা এমনিতে আছে ভালোই ।,womens_item,4,129,23
"সেলার ভাইয়ের অনেক শুকরিয়া ভাই ❤️❤️। এটা অনেক সুন্দর একটা বেল্ট, গায়ে দিলে মনে হয় আমি অনেক ভালো জিম করি। ব্যয়াম করার ক্ষেত্রে কাজে দিচ্ছে। আগে জিমে করতে হতো, 
করোনার ফলে জিম তো বন্ধ, তাই ঘরে করি।",body_fitness,5,194,37
